customer_id,first_name,last_name,phone,email
1272,Adam,Pelczarski,515992852,Pelczarski5648@wp.pl
1273,Blanka,Linka,722352306,BlankaLinka@gmail.com
1274,Nina,Miłosek,517179968,NinaMilosek@wp.pl
1275,Timur,Mnich,885510374,Timur.Mnich@o2.pl
1276,Sophia,Grygielska,696746034,Sophia.Grygielska@wp.pl
1277,Miłosz,Izydorek,693429557,Izydorek7099@onet.pl
1278,Jan,Balcerzak,518447362,Jan.Balc@wp.pl
1279,Zofia,Livitska,885994748,Livitska.Zofia@gmail.com
1280,Adam,Dobrowolski,798940185,Adam3390@gmail.com
1281,Pola,Badylak,502412040,Pola.Bady@gmail.com
1282,Albert,Świętochowski,724840925,Swietochowski8518@gmail.com
1283,Filip,Brzozowski,792309969,Brzozowski6507@interia.pl
1284,Oskar,Cesarz,533559847,Cesarz.Oska@gmail.com
1285,Rozalia,Jabłońska,728553447,Jablonska4898@gmail.com
1286,Rozalia,Astapczyk,733437896,Astapczyk.Roz@interia.pl
1287,Łucja,Cymerman,517286804,Lucja2208@onet.pl
1288,Wiktoria,Tomaszewska,698595090,WiktoriaTomaszewska@onet.pl
1289,Bartosz,Drozdowicz,781561543,Bartosz3868@wp.pl
1290,Krzysztof,Kozłowicz,882935308,Kozlowicz.Kr@onet.pl
1291,Hubert,Murawski,888017879,Murawski.Hubert@wp.pl
1292,Amelia,Piątek,883028523,Piatek.Amelia@onet.pl
1293,Maja,Baryła,574457595,Baryla.Maj@wp.pl
1294,Oliwia,Kopeć,518517872,Kopec683@interia.pl
1295,Oliver,Łuszcz,721297921,Luszcz3501@gmail.com
1296,Aurelia,Ptak,721574791,Aurelia.Pta@o2.pl
1297,Filip,Delewski,536182981,Delewski.Fil@onet.pl
1298,Jakub,Wasylów,784912332,Wasylow.Ja@gmail.com
1299,Kacper,Svarychevskyi,508175264,Kacper.Svarychevskyi@wp.pl
1300,Szymon,Jakubczak,723501143,Szymon.Jakubczak@interia.pl
1301,Sara,Frankowicz,505015043,SaraFrankowicz@gmail.com
1302,Natalia,Harasymiuk,532305266,Natalia.Harasymiuk@wp.pl
1303,Igor,Kołaszewski,502838029,Kolaszewski1083@wp.pl
1304,Lidia,Czapska,697479198,Lidia.Czapska@interia.pl
1305,Ignacy,Piotrowski,452745992,Ignacy.Pio@o2.pl
1306,Julia,Pielech,533728484,PielechJulia@interia.pl
1307,Wiktoria,Król,696604979,Krol.Wiktoria@gmail.com
1308,Laura,Środoń,785710161,Laura.Srodon@wp.pl
1309,Bartłomiej,Veremiienko,517056707,Bartlomiej5607@gmail.com
1310,Aleksander,Kryczka,537417776,Kryczka.Aleksander@gmail.com
1311,Gabriela,Zdebik,724814671,Zdebik.Gabr@interia.pl
1312,Milena,Adamska,885921705,Adamska.Mile@wp.pl
1313,Oliwia,Carlson,792052590,CarlsonOliwia@gmail.com
1314,Gabriel,Brzeziński,732656628,Brzezinski1582@wp.pl
1315,Iga,Piątek,726639666,Iga.Piat@onet.pl
1316,Natan,Marciniak,504976970,Marciniak.Natan@gmail.com
1317,Leon,Bagiński,572670271,Leon.Baginski@wp.pl
1318,Nikodem,Walkowiak,792775166,Walkowiak.Nikodem@gmail.com
1319,Franciszek,Kocik,794784134,Kocik.Franciszek@gmail.com
1320,Aleksandra,Padula,667412076,PadulaAleksandra@o2.pl
1321,Antonina,Łachajczyk,886452679,AntoninaLachajczyk@onet.pl
1322,Henryk,Osinski,884285152,Osinski1773@wp.pl
1323,Stanisław,Stenka,782879157,Stanislaw648@gmail.com
1324,Adam,Balcerzak,791680613,Balcerzak6254@onet.pl
1325,Nikola,Gołąbek,503904401,Golabek7432@wp.pl
1326,Hanna,Rosa,738455331,Hanna.Ros@o2.pl
1327,Daryna,Fejklowicz,531806955,Daryna.Fejklowicz@wp.pl
1328,Anastazja,Janikowska,885851916,Anastazja4145@o2.pl
1329,Maksymilian,Ratkiewicz,512315852,Ratkiewicz3891@onet.pl
